Nº/Série;Data de Emissão;CNPJ Emitente;Emitente;CNPJ Destinatário;Destinatário;Categoria;Subcategoria;Produto;Unid. Medida;Quantidade;Valor Unitário;Valor Total
466/002;19/01/2023;41.343.897/0001-33;MAIS ATACADO E VAREJO DO NORDESTE LTDA;10.291.311/0001-00;FUNDO MUNICIPAL DE SAUDE - ESCADA-PE (185);BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL 750ML;UN;60.00;2.09;125.40
464/002;19/01/2023;41.343.897/0001-33;MAIS ATACADO E VAREJO DO NORDESTE LTDA;10.291.311/0001-00;FUNDO MUNICIPAL DE SAUDE - ESCADA-PE (185);BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL 750ML;UN;12.00;2.09;25.08
289/002;01/12/2022;41.343.897/0001-33;CENTRAL DE VENDAS DO NORDESTE EIRELI;10.291.311/0001-00;FUNDO MUNICIPAL DE SAUDE - ESCADA-PE (185);BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL 750ML;UN;60.00;2.09;125.40
201/002;04/11/2022;41.343.897/0001-33;CENTRAL DE VENDAS DO NORDESTE EIRELI;10.291.311/0001-00;FUNDO MUNICIPAL DE SAUDE - ESCADA-PE (185);BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL 750ML;UN;55.00;2.09;114.95
3454/001;04/11/2022;34.252.067/0001-35;MAJON COMERCIAL DE ALIMENTOS EIRELI;20.599.336/0001-20;FUNDO MUNICIPAL DE EDUCACAO DE JOAQUIM NABUCO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL PALMEIRON PET 500ML;UN;25.00;2.06;51.50
3453/001;14/10/2022;34.252.067/0001-35;MAJON COMERCIAL DE ALIMENTOS EIRELI;20.599.336/0001-20;FUNDO MUNICIPAL DE EDUCACAO DE JOAQUIM NABUCO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL PALMEIRON PET 500ML;UN;25.00;2.06;51.50
3365/001;14/10/2022;34.252.067/0001-35;MAJON COMERCIAL DE ALIMENTOS EIRELI;20.599.336/0001-20;FUNDO MUNICIPAL DE EDUCACAO DE JOAQUIM NABUCO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL PALMEIRON PET 500ML;UN;75.00;2.06;154.50
3303/001;14/09/2022;34.252.067/0001-35;MAJON COMERCIAL DE ALIMENTOS EIRELI;20.599.336/0001-20;FUNDO MUNICIPAL DE EDUCACAO DE JOAQUIM NABUCO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL PALMEIRON PET 500ML;UN;25.00;2.06;51.50
3302/001;14/09/2022;34.252.067/0001-35;MAJON COMERCIAL DE ALIMENTOS EIRELI;20.599.336/0001-20;FUNDO MUNICIPAL DE EDUCACAO DE JOAQUIM NABUCO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL PALMEIRON PET 500ML;UN;75.00;2.06;154.50
17026/001;24/01/2023;04.159.635/0001-97;TRANSROCA COMERCIAL LTDA;30.817.641/0001-02;FUNDO MUNICIPAL DE EDUCACAO DE RIO FORMOSO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;Vinagre de Alcool - 500ml;UN;40.00;2.05;82.00
17024/001;24/01/2023;04.159.635/0001-97;TRANSROCA COMERCIAL LTDA;30.817.641/0001-02;FUNDO MUNICIPAL DE EDUCACAO DE RIO FORMOSO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;Vinagre de Alcool - 500ml;UN;30.00;2.05;61.50
17022/001;24/01/2023;04.159.635/0001-97;TRANSROCA COMERCIAL LTDA;30.817.641/0001-02;FUNDO MUNICIPAL DE EDUCACAO DE RIO FORMOSO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;Vinagre de Alcool - 500ml;UN;30.00;2.05;61.50
17019/001;24/01/2023;04.159.635/0001-97;TRANSROCA COMERCIAL LTDA;11.286.235/0001-08;FUNDO MUNICIPAL DE SAUDE DE RIO FORMOSO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;Vinagre de Alcool - 500ml;UN;2.00;2.05;4.10
17018/001;24/01/2023;04.159.635/0001-97;TRANSROCA COMERCIAL LTDA;11.286.235/0001-08;FUNDO MUNICIPAL DE SAUDE DE RIO FORMOSO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;Vinagre de Alcool - 500ml;UN;40.00;2.05;82.00
17013/001;24/01/2023;04.159.635/0001-97;TRANSROCA COMERCIAL LTDA;11.286.235/0001-08;FUNDO MUNICIPAL DE SAUDE DE RIO FORMOSO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;Vinagre de Alcool - 500ml;UN;40.00;2.05;82.00
17012/001;24/01/2023;04.159.635/0001-97;TRANSROCA COMERCIAL LTDA;11.286.235/0001-08;FUNDO MUNICIPAL DE SAUDE DE RIO FORMOSO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;Vinagre de Alcool - 500ml;UN;2.00;2.05;4.10
16975/001;13/01/2023;04.159.635/0001-97;TRANSROCA COMERCIAL LTDA;11.286.235/0001-08;FUNDO MUNICIPAL DE SAUDE DE RIO FORMOSO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;Vinagre de Alcool - 500ml;UN;36.00;2.05;73.80
16895/001;13/12/2022;04.159.635/0001-97;TRANSROCA COMERCIAL LTDA;30.817.641/0001-02;FUNDO MUNICIPAL DE EDUCACAO DE RIO FORMOSO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;Vinagre de Alcool - 500ml;UN;30.00;2.05;61.50
16894/001;13/12/2022;04.159.635/0001-97;TRANSROCA COMERCIAL LTDA;30.817.641/0001-02;FUNDO MUNICIPAL DE EDUCACAO DE RIO FORMOSO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;Vinagre de Alcool - 500ml;UN;30.00;2.05;61.50
16893/001;13/12/2022;04.159.635/0001-97;TRANSROCA COMERCIAL LTDA;30.817.641/0001-02;FUNDO MUNICIPAL DE EDUCACAO DE RIO FORMOSO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;Vinagre de Alcool - 500ml;UN;40.00;2.05;82.00
16890/001;13/12/2022;04.159.635/0001-97;TRANSROCA COMERCIAL LTDA;11.286.235/0001-08;FUNDO MUNICIPAL DE SAUDE DE RIO FORMOSO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;Vinagre de Alcool - 500ml;UN;40.00;2.05;82.00
16889/001;13/12/2022;04.159.635/0001-97;TRANSROCA COMERCIAL LTDA;11.286.235/0001-08;FUNDO MUNICIPAL DE SAUDE DE RIO FORMOSO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;Vinagre de Alcool - 500ml;UN;2.00;2.05;4.10
93146/300;03/01/2023;06.057.223/0279-67;SENDAS DISTRIBUIDORA S/A LJ119;41.230.038/0001-38;FUNDO MUNICIPAL DE SAUDE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;5.00;2.05;10.25
93134/300;03/01/2023;06.057.223/0279-67;SENDAS DISTRIBUIDORA S/A LJ119;41.230.038/0001-38;FUNDO MUNICIPAL DE SAUDE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;1.00;2.05;2.05
91994/300;06/12/2022;06.057.223/0279-67;SENDAS DISTRIBUIDORA S/A LJ119;41.230.038/0001-38;FUNDO MUNICIPAL DE SAUDE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;4.00;2.05;8.20
91933/300;04/12/2022;06.057.223/0279-67;SENDAS DISTRIBUIDORA S/A LJ119;41.230.038/0001-38;FUNDO MUNICIPAL DE SAUDE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;1.00;2.05;2.05
90864/300;04/11/2022;06.057.223/0279-67;SENDAS DISTRIBUIDORA S/A LJ119;41.230.038/0001-38;FUNDO MUNICIPAL DE SAUDE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;1.00;2.05;2.05
90858/300;04/11/2022;06.057.223/0279-67;SENDAS DISTRIBUIDORA S/A LJ119;41.230.038/0001-38;FUNDO MUNICIPAL DE SAUDE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;2.00;2.05;4.10
90844/300;04/11/2022;06.057.223/0279-67;SENDAS DISTRIBUIDORA S/A LJ119;41.230.038/0001-38;FUNDO MUNICIPAL DE SAUDE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;4.00;2.05;8.20
90842/300;04/11/2022;06.057.223/0279-67;SENDAS DISTRIBUIDORA S/A LJ119;41.230.038/0001-38;FUNDO MUNICIPAL DE SAUDE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;2.00;2.05;4.10
40437/300;07/10/2022;06.057.223/0377-68;SENDAS DISTRIBUIDORA S/A LJ163;10.091.536/0001-13;PREFEITURA MUNICIPAL DE CARUARU;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;2.00;2.05;4.10
89667/300;03/10/2022;06.057.223/0279-67;SENDAS DISTRIBUIDORA S/A LJ119;41.230.038/0001-38;FUNDO MUNICIPAL DE SAUDE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;2.00;2.05;4.10
5136/001;23/01/2023;40.834.939/0001-76;SUPERMERCADO MULTIBOM LTDA;12.033.733/0001-01;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL ALAGOINHA;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN;2.00;2.04;4.08
5108/001;13/12/2022;40.834.939/0001-76;SUPERMERCADO MULTIBOM LTDA;12.033.733/0001-01;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL ALAGOINHA;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN;1.00;2.04;2.04
3366/001;14/10/2022;34.252.067/0001-35;MAJON COMERCIAL DE ALIMENTOS EIRELI;20.599.336/0001-20;FUNDO MUNICIPAL DE EDUCACAO DE JOAQUIM NABUCO;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL PALMEIRON PET 500ML;UN;25.00;2.02;50.44
11708/001;04/10/2022;04.922.653/0001-89;NORDESTE HOSPITALAR IMPORTACAO E EXPORTACAO LTDA.;10.488.181/0001-09;FUNDO MUNICIPAL DE SAUDE;PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS;38089419 - DESINFS.EMB.P/USO DOMISS.S/BROMOMET./BROMOCLOROMET.;ALCOOL ETILICO 70 % SANEANTE UND (JALLE);UND;60.00;2.00;120.00
2521/001;30/09/2022;35.393.407/0001-00;COMERCIAL ITAENGA EIRELI;11.393.101/0001-96;FUNDO MUNICIPAL DE SAUDE DE GLORIA DO GOITA;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL 500ML;UN;300.00;2.00;600.00
166005/300;04/12/2022;06.057.223/0280-09;SENDAS DISTRIBUIDORA S/A LJ107;09.039.744/0001-94;FUNDACAO GESTAO HOSPITALAR MARTINIANO FE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;2.00;1.95;3.90
165973/300;03/12/2022;06.057.223/0280-09;SENDAS DISTRIBUIDORA S/A LJ107;09.039.744/0001-94;FUNDACAO GESTAO HOSPITALAR MARTINIANO FE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;1.00;1.95;1.95
165415/300;24/11/2022;06.057.223/0280-09;SENDAS DISTRIBUIDORA S/A LJ107;09.039.744/0001-94;FUNDACAO GESTAO HOSPITALAR MARTINIANO FE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;2.00;1.95;3.90
165472/300;25/11/2022;06.057.223/0280-09;SENDAS DISTRIBUIDORA S/A LJ107;09.039.744/0001-94;FUNDACAO GESTAO HOSPITALAR MARTINIANO FE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;2.00;1.95;3.90
165356/300;23/11/2022;06.057.223/0280-09;SENDAS DISTRIBUIDORA S/A LJ107;09.039.744/0001-94;FUNDACAO GESTAO HOSPITALAR MARTINIANO FE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;1.00;1.95;1.95
164309/300;04/11/2022;06.057.223/0280-09;SENDAS DISTRIBUIDORA S/A LJ107;09.039.744/0001-94;FUNDACAO GESTAO HOSPITALAR MARTINIANO FE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;2.00;1.95;3.90
163510/300;21/10/2022;06.057.223/0280-09;SENDAS DISTRIBUIDORA S/A LJ107;09.039.744/0001-94;FUNDACAO GESTAO HOSPITALAR MARTINIANO FE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;1.00;1.95;1.95
163480/300;20/10/2022;06.057.223/0280-09;SENDAS DISTRIBUIDORA S/A LJ107;09.039.744/0001-94;FUNDACAO GESTAO HOSPITALAR MARTINIANO FE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;3.00;1.95;5.85
163351/300;19/10/2022;06.057.223/0280-09;SENDAS DISTRIBUIDORA S/A LJ107;09.039.744/0001-94;FUNDACAO GESTAO HOSPITALAR MARTINIANO FE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;1.00;1.95;1.95
161548/300;16/09/2022;06.057.223/0280-09;SENDAS DISTRIBUIDORA S/A LJ107;09.039.744/0001-94;FUNDACAO GESTAO HOSPITALAR MARTINIANO FE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;1.00;1.95;1.95
160152/300;02/09/2022;06.057.223/0280-09;SENDAS DISTRIBUIDORA S/A LJ107;09.039.744/0001-94;FUNDACAO GESTAO HOSPITALAR MARTINIANO FE;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL MURIONGO 750ML;UN1;1.00;1.95;1.95
11513/001;21/09/2022;04.922.653/0001-89;NORDESTE HOSPITALAR IMPORTACAO E EXPORTACAO LTDA.;10.710.822/0001-10;GRAVATA FUNDO MUNICIPAL SAUDE;PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS;38089419 - DESINFS.EMB.P/USO DOMISS.S/BROMOMET./BROMOCLOROMET.;ALCOOL 70% 1 LT;UN;272.00;1.90;517.89
11116/001;30/08/2022;04.922.653/0001-89;NORDESTE HOSPITALAR IMPORTACAO E EXPORTACAO LTDA.;10.710.822/0001-10;GRAVATA FUNDO MUNICIPAL SAUDE;PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS;38089419 - DESINFS.EMB.P/USO DOMISS.S/BROMOMET./BROMOCLOROMET.;ALCOOL 70% 1 LT;UN;100.00;1.90;190.40
2043/001;07/12/2022;41.925.036/0001-63;PE DE SERRA DISTRIBUIDORA DE ALIMENTOS LTDA;11.293.112/0001-02;FUNDO MUNICIPAL DE SAUDE - TUPARETAMA;SABÕES, AGENTES ORGÂNICOS DE SUPERFÍCIE, PREPARAÇÕES PARA LAVAGEM, PREPARAÇÕES LUBRIFICANTES, CERAS ARTIFICIAIS, CERAS PREPARADAS, PRODUTOS DE CONSERVAÇÃO E LIMPEZA, VELAS E ARTIGOS SEMELHANTES, MASSAS OU PASTAS PARA MODELAR, “CERAS PARA DENTISTAS” E COMPOSIÇÕES PARA DENTISTAS à BASE DE GESSO;34029039 - OUTROS DETERGENTES;LIMPADOR MULTIUSO C ALCOOL 500ML;UND;15.00;1.86;27.90
2042/001;07/12/2022;41.925.036/0001-63;PE DE SERRA DISTRIBUIDORA DE ALIMENTOS LTDA;11.293.112/0001-02;FUNDO MUNICIPAL DE SAUDE - TUPARETAMA;SABÕES, AGENTES ORGÂNICOS DE SUPERFÍCIE, PREPARAÇÕES PARA LAVAGEM, PREPARAÇÕES LUBRIFICANTES, CERAS ARTIFICIAIS, CERAS PREPARADAS, PRODUTOS DE CONSERVAÇÃO E LIMPEZA, VELAS E ARTIGOS SEMELHANTES, MASSAS OU PASTAS PARA MODELAR, “CERAS PARA DENTISTAS” E COMPOSIÇÕES PARA DENTISTAS à BASE DE GESSO;34029039 - OUTROS DETERGENTES;LIMPADOR MULTIUSO C ALCOOL 500ML;UND;40.00;1.86;74.40
2041/001;07/12/2022;41.925.036/0001-63;PE DE SERRA DISTRIBUIDORA DE ALIMENTOS LTDA;11.293.112/0001-02;FUNDO MUNICIPAL DE SAUDE - TUPARETAMA;SABÕES, AGENTES ORGÂNICOS DE SUPERFÍCIE, PREPARAÇÕES PARA LAVAGEM, PREPARAÇÕES LUBRIFICANTES, CERAS ARTIFICIAIS, CERAS PREPARADAS, PRODUTOS DE CONSERVAÇÃO E LIMPEZA, VELAS E ARTIGOS SEMELHANTES, MASSAS OU PASTAS PARA MODELAR, “CERAS PARA DENTISTAS” E COMPOSIÇÕES PARA DENTISTAS à BASE DE GESSO;34029039 - OUTROS DETERGENTES;LIMPADOR MULTIUSO C ALCOOL 500ML;UND;3.00;1.86;5.58
1633/001;26/09/2022;41.925.036/0001-63;PE DE SERRA DISTRIBUIDORA DE ALIMENTOS LTDA;11.293.112/0001-02;FUNDO MUNICIPAL DE SAUDE - TUPARETAMA;SABÕES, AGENTES ORGÂNICOS DE SUPERFÍCIE, PREPARAÇÕES PARA LAVAGEM, PREPARAÇÕES LUBRIFICANTES, CERAS ARTIFICIAIS, CERAS PREPARADAS, PRODUTOS DE CONSERVAÇÃO E LIMPEZA, VELAS E ARTIGOS SEMELHANTES, MASSAS OU PASTAS PARA MODELAR, “CERAS PARA DENTISTAS” E COMPOSIÇÕES PARA DENTISTAS à BASE DE GESSO;34029039 - OUTROS DETERGENTES;LIMPADOR MULTIUSO C ALCOOL 500ML;UND;65.00;1.86;120.90
1631/001;26/09/2022;41.925.036/0001-63;PE DE SERRA DISTRIBUIDORA DE ALIMENTOS LTDA;11.293.112/0001-02;FUNDO MUNICIPAL DE SAUDE - TUPARETAMA;SABÕES, AGENTES ORGÂNICOS DE SUPERFÍCIE, PREPARAÇÕES PARA LAVAGEM, PREPARAÇÕES LUBRIFICANTES, CERAS ARTIFICIAIS, CERAS PREPARADAS, PRODUTOS DE CONSERVAÇÃO E LIMPEZA, VELAS E ARTIGOS SEMELHANTES, MASSAS OU PASTAS PARA MODELAR, “CERAS PARA DENTISTAS” E COMPOSIÇÕES PARA DENTISTAS à BASE DE GESSO;34029039 - OUTROS DETERGENTES;LIMPADOR MULTIUSO C ALCOOL 500ML;UND;20.00;1.86;37.20
1629/001;26/09/2022;41.925.036/0001-63;PE DE SERRA DISTRIBUIDORA DE ALIMENTOS LTDA;11.293.112/0001-02;FUNDO MUNICIPAL DE SAUDE - TUPARETAMA;SABÕES, AGENTES ORGÂNICOS DE SUPERFÍCIE, PREPARAÇÕES PARA LAVAGEM, PREPARAÇÕES LUBRIFICANTES, CERAS ARTIFICIAIS, CERAS PREPARADAS, PRODUTOS DE CONSERVAÇÃO E LIMPEZA, VELAS E ARTIGOS SEMELHANTES, MASSAS OU PASTAS PARA MODELAR, “CERAS PARA DENTISTAS” E COMPOSIÇÕES PARA DENTISTAS à BASE DE GESSO;34029039 - OUTROS DETERGENTES;LIMPADOR MULTIUSO C ALCOOL 500ML;UND;4.00;1.86;7.44
188/001;08/09/2022;41.569.776/0001-04;JOSELICE DA HORA RAMOS MERCADINHO EIRELI;10.273.548/0001-69;PREFEITURA MUNICIPAL DE CORTES;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL 500ML;UN;800.00;1.86;1,488.00
411/001;25/11/2022;37.928.022/0001-26;EAS COMERCIO DE ALIMENTOS EIRELI;14.785.442/0001-03;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE FLORESTA;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL 500ML;UN;1.00;1.83;1.83
410/001;25/11/2022;37.928.022/0001-26;EAS COMERCIO DE ALIMENTOS EIRELI;14.785.442/0001-03;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE FLORESTA;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL 500ML;UN;3.00;1.83;5.49
408/001;25/11/2022;37.928.022/0001-26;EAS COMERCIO DE ALIMENTOS EIRELI;14.785.442/0001-03;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE FLORESTA;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL 500ML;UN;2.00;1.83;3.66
407/001;25/11/2022;37.928.022/0001-26;EAS COMERCIO DE ALIMENTOS EIRELI;14.785.442/0001-03;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE FLORESTA;BEBIDAS, LÍQUIDOS ALCOÓLICOS E VINAGRES;22090000 - VINAGRES E SUCEDÂNEOS OBT.ÁC.ACÉTICO P/ALIM.;VINAGRE DE ALCOOL 500ML;UN;1.00;1.83;1.83
